numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
134,0.0270303076,0.0009510571,1,1,1,1,1,1,1,5.22630719278174E-072,5.51139259080461E-178
135,0.0270179625,0.0009560415,1,1,1,1,1,1,1,3.50557315437229E-071,5.32670955536885E-176
136,0.0269944086,0.0009514883,1,1,1,1,1,1,1,1.18951865408454E-071,2.32366007947115E-177
137,0.0269853152,0.0009539187,1,1,1,1,1,1,1,3.18403541333288E-071,2.36620299318679E-176
138,0.0270628223,0.0009791474,1,1,1,1,1,1,1,2.60990167560784E-068,1.88312232362251E-168
139,0.0269814314,0.0010682617,1,1,1,1,1,1,1,3.35980415772772E-057,4.70523327114489E-141
140,0.0269596865,0.001016634,1,1,1,1,1,1,1,8.83049865677968E-063,2.95959582989544E-155
141,0.0268719199,0.0009872327,1,1,1,1,1,1,1,8.79140393688893E-066,1.91215864015911E-163
142,0.0268691771,0.0009979646,1,1,1,1,1,1,1,2.1169005603866E-064,5.75443037439673E-160
143,0.02685859,0.0009865168,1,1,1,1,1,1,1,8.96037321269889E-066,1.61304668874843E-163
144,0.0268123961,0.0009416503,1,1,1,1,1,1,1,1.3408760582386E-071,1.23526437371076E-178
145,0.0268665165,0.0009654401,1,1,1,1,1,1,1,1.20636307685814E-068,9.87272237442578E-171
146,0.0268798006,0.0009743405,1,1,1,1,1,1,1,1.54120813547906E-067,7.8181523272999E-168
147,0.0268763554,0.0009593147,1,1,1,1,1,1,1,1.41603532009508E-069,5.15714079007187E-173
148,0.0269419597,0.000865955,1,1,1,1,1,1,1,1.55274079792664E-085,8.17868796954145E-213
149,0.0269389116,0.000862717,1,1,1,1,1,1,1,3.93186819341501E-086,2.38912408711751E-214
150,0.0268400216,0.0009255547,1,1,1,1,1,1,1,2.85193925181546E-074,3.4015270240141E-185
151,0.0268265808,0.0009273018,1,1,1,1,1,1,1,6.93717356552183E-074,2.52518052702799E-184
152,0.0268235846,0.0009334431,1,1,1,1,1,1,1,6.41149225034436E-073,6.74144970263318E-182
153,0.0268305318,0.0009356357,1,1,1,1,1,1,1,1.20230266092307E-072,3.77263313198463E-181
154,0.0268308825,0.0009356831,1,1,1,1,1,1,1,1.21400222725444E-072,3.89125094082612E-181
155,0.0268991687,0.0010256221,1,1,1,1,1,1,1,2.68445858775519E-061,6.51063846314508E-152
156,0.0269013215,0.0010327504,1,1,1,1,1,1,1,1.69038652393595E-060,7.04420489720715E-150
157,0.0269026071,0.001042387,1,1,1,1,1,1,1,1.9661133065897E-059,3.54497703501103E-147
158,0.0269280089,0.0010744634,1,1,1,1,1,1,1,3.18055573828386E-056,6.48857687721848E-139
159,0.0269321501,0.0010838452,1,1,1,1,1,1,1,2.56621182576546E-055,1.33528742069066E-136
160,0.0270305357,0.0012244458,1,1,1,1,1,1,1,2.80170269980129E-044,2.7041163569353E-108
161,0.0269255181,0.0011072507,1,1,1,1,1,1,1,4.73430368420688E-053,6.40792043610856E-131
162,0.0269190431,0.0011129457,1,1,1,1,1,1,1,1.71394104499638E-052,1.51685269736061E-129
163,0.0269370597,0.0011185007,1,1,1,1,1,1,1,4.2367528170805E-052,1.87537679980473E-128
164,0.0271403639,0.0011248956,1,1,1,1,1,1,1,9.99933059415939E-053,6.50957986144457E-129
