numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
167,0.2252433734,0.0108667241,1,1,1,1,1,0.0100896421,4.91257508714347E-031,1.28081677800486E-087,9.72230052751861E-096
168,0.2251757219,0.010738707,1,1,1,1,1,0.0095291051,1.06303564700866E-031,1.3001073736105E-089,6.3463785430269E-098
169,0.2249073876,0.0111378156,1,1,1,1,1,0.012666385,1.72655501190709E-029,2.94167019086537E-083,5.62500891205998E-091
170,0.2249295507,0.010821066,1,1,1,1,1,0.0106169912,3.91062662783978E-031,4.32697638204019E-088,2.88123397515627E-096
171,0.2251076183,0.0105333555,1,1,1,1,1,0.0085714226,7.7669524720501E-033,5.37797638290292E-093,1.2455651307046E-101
172,0.2252477866,0.0109684344,1,1,1,1,1,0.0106715698,1.68174328352102E-030,4.79495260673308E-086,5.13377663587783E-094
173,0.2249734665,0.0103624498,1,1,1,1,1,0.0079763395,8.56581187916117E-034,6.74082996932929E-096,8.1721748865358E-105
174,0.2257295372,0.0102266706,1,1,1,1,1,0.0059360204,4.86104003246738E-035,4.43931028007966E-099,2.89598831224636E-108
175,0.2258167235,0.0098216961,1,1,1,1,1,0.0042876102,7.19919491422753E-038,2.58344319406413E-107,2.82684803092841E-117
176,0.2258909164,0.0097902284,1,1,1,1,1,0.0040897737,3.83628887806343E-038,4.60282945717903E-108,4.31284149387792E-118
177,0.2260933838,0.0094529309,1,1,1,1,1,0.0028869863,6.85724706811189E-041,5.82018464171763E-116,9.99654966753798E-127
178,0.2263195823,0.0097656976,1,1,1,1,1,0.0035183207,1.42757627728101E-038,5.10593193285652E-109,4.0736610077449E-119
179,0.2256404156,0.0097589042,1,1,1,1,1,0.0043021737,3.13464982900136E-038,1.69690917918368E-108,1.40748251599049E-118
180,0.2257116224,0.009747867,1,1,1,1,1,0.0041739313,2.36051299929374E-038,8.29083849897538E-109,6.47644508368426E-119
181,0.2252675303,0.0099308424,1,1,1,1,1,0.0054740796,8.84067349776225E-037,1.7034973682131E-104,3.25015799749852E-114
182,0.2253005203,0.0098603263,1,1,1,1,1,0.0051455614,2.68475732956901E-037,5.39359784195437E-106,7.44282156034925E-116
183,0.2249391482,0.0095596635,1,1,1,1,1,0.004543158,2.46234559398293E-039,2.97861943215883E-112,1.00527673655384E-122
184,0.2247063437,0.0094082605,1,1,1,1,1,0.0043194015,2.11103059588363E-040,1.41720560608257E-115,2.2490309613416E-126
185,0.2247193027,0.0092813625,1,1,1,1,1,0.0038686099,1.82009066844718E-041,1.04217925453652E-118,8.33809985161774E-130
186,0.2250161212,0.0086059595,1,1,1,1,1,0.0018255172,4.10451330089201E-048,4.4987671444135E-138,5.39399500258045E-151
187,0.2246140183,0.0084929477,1,1,1,1,1,0.0018767269,4.82532588849869E-049,3.44246462376255E-141,1.96891283730286E-154
188,0.2244400387,0.008264197,1,1,1,1,1,0.0015515297,1.53578997554664E-051,9.55678692092099E-149,1.01523966967979E-162
189,0.2247603506,0.0084764507,1,1,1,1,1,0.0017441277,2.45332905940931E-049,6.3913204940404E-142,3.18123783991482E-155
190,0.2247856021,0.0085284504,1,1,1,1,1,0.0018290871,8.81818577115835E-049,2.95399745211723E-140,2.12519429438219E-153
191,0.2247077667,0.0085809792,1,1,1,1,1,0.0019923875,3.74089439060329E-048,1.79008128056422E-138,1.88201783640904E-151
192,0.2248150204,0.0086009555,1,1,1,1,1,0.001956155,5.10322195489555E-048,5.61314434807581E-138,6.68028175195362E-151
193,0.2243783505,0.0083772446,1,1,1,1,1,0.0018067512,3.628554367401E-050,9.71687049407329E-145,2.46412703211976E-158
194,0.2240658527,0.0082764719,1,1,1,1,1,0.0018202373,4.255733492713E-051,8.3821513905519E-148,1.03433816756182E-161
195,0.2241013432,0.0082342001,1,1,1,1,1,0.0017113516,1.2478552501241E-051,2.38280097313361E-149,2.10453068470329E-163
196,0.223812993,0.008192811,1,1,1,1,1,0.0018270655,6.70869555792092E-052,1.93912760635377E-150,1.28868992782892E-164
197,0.2239484623,0.008279009,1,1,1,1,1,0.0019098964,5.64484941988497E-051,1.48567404043319E-147,1.90181935248112E-161
198,0.2238046596,0.0083311508,1,1,1,1,1,0.0021362586,2.97614835295102E-050,1.5028199124833E-145,2.92581729325599E-159
199,0.2235834148,0.0083436293,1,1,1,1,1,0.0023528582,6.15348999918302E-050,7.95067442901371E-145,1.75568847027009E-158
200,0.223560278,0.0087521392,1,1,1,1,1,0.0035518323,1.47690939248709E-045,8.36011664528695E-132,3.24197284848484E-144
201,0.2239805937,0.0087843023,1,1,1,1,1,0.0031673194,1.55964770682349E-045,2.30297852722583E-131,1.04194428982346E-143
202,0.2238887303,0.0087837572,1,1,1,1,1,0.0032675693,1.78663339873981E-045,2.86470945774281E-131,1.30697779782184E-143
203,0.2238199077,0.0082937493,1,1,1,1,1,0.0020392126,1.06235360148049E-050,7.27045326754373E-147,1.06213730062392E-160
204,0.2236088105,0.0082578011,1,1,1,1,1,0.002125091,5.87706694613853E-051,7.72887874362085E-148,8.82294981404507E-162
205,0.2233258622,0.0083054968,1,1,1,1,1,0.0024887611,3.54634025968513E-050,8.61932127532226E-146,1.47981331746379E-159
206,0.2231911136,0.0082791761,1,1,1,1,1,0.002546138,2.23467464953838E-050,1.60006269629447E-146,2.2901264667193E-160
207,0.2231703247,0.0084778765,1,1,1,1,1,0.0031376927,4.00107240121121E-048,8.15550900566581E-140,5.11513497056275E-153
208,0.2230790328,0.0082638838,1,1,1,1,1,0.0026130334,1.8133361278634E-050,6.63889817213907E-147,8.58468079848742E-161
209,0.2234381403,0.008196432,1,1,1,1,1,0.0021211855,1.48427784680643E-051,8.64699635699304E-150,6.25333928775755E-164
210,0.2236639366,0.0079040163,1,1,1,1,1,0.0013771227,1.77695582763336E-055,3.08198538387564E-161,1.85455422823145E-176
