numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
1716,0.3872020541,0.0089134831,1,1,1,1,1,3.1360781749968E-098,4.47219550943766E-228,0,0
1726,0.3876111102,0.009244636,1,1,1,1,1,7.25655712777619E-092,8.51439879580757E-213,0,0
1736,0.3882164255,0.0086062428,1,1,1,1,1,2.52135054411755E-106,3.45800585559506E-246,0,0
1746,0.3880028641,0.0090219763,1,1,1,1,1,9.72657495163873E-097,6.53381072258049E-224,0,0
1756,0.3876824771,0.0093026614,1,1,1,1,1,8.09557861787E-091,2.77668447898526E-210,0,0
1766,0.3875329587,0.0096682684,1,1,1,1,1,4.11056908514273E-084,1.17267491497901E-194,0,0
1776,0.3881213478,0.0094631926,1,1,1,1,1,3.07620898114544E-088,6.658377179663E-204,0,0
1786,0.3881192269,0.0096829137,1,1,1,1,1,2.23918987601912E-084,7.37657851763053E-195,0,0
1796,0.3885474569,0.0095657086,1,1,1,1,1,8.71516953077377E-087,3.43305453337053E-200,0,0
1806,0.3887490329,0.0094292027,1,1,1,1,1,1.93859365985945E-089,3.03860052733417E-206,0,0
1816,0.3885695473,0.0094234538,1,1,1,1,1,2.22352637334989E-089,3.07277773099569E-206,0,0
1826,0.3889336047,0.0092722214,1,1,1,1,1,1.35694151052331E-092,1.78798553841312E-213,0,0
1836,0.3892763591,0.0091660086,1,1,1,1,1,4.89997326554939E-095,6.60222128820501E-219,0,0
1846,0.3886141592,0.0088138597,1,1,1,1,1,6.7201569074849E-102,1.75995516135171E-235,0,0
1856,0.3886016914,0.0086089829,1,1,1,1,1,1.10063077176439E-106,1.10225566261881E-246,0,0
1866,0.388661908,0.0079060999,1,1,1,1,1,3.72630277553063E-126,3.67071190480464E-292,0,0
1876,0.3883085109,0.0083016974,1,1,1,1,1,3.28686218836804E-114,1.44508879453506E-264,0,0
1886,0.3894506788,0.007786914,1,1,1,1,1,4.79379618428425E-131,9.88199641551941E-303,0,0
1896,0.3889319384,0.0081104327,1,1,1,1,1,2.49524277884313E-120,2.9018613538869E-278,0,0
1906,0.3891965177,0.0079505979,1,1,1,1,1,1.81457287842598E-125,5.44915436564502E-290,0,0
1916,0.3889236871,0.0086322581,1,1,1,1,1,1.77449988490865E-106,6.53520458244675E-246,0,0
1926,0.3892983588,0.0088516549,1,1,1,1,1,9.0876644173879E-102,1.36338329656214E-234,0,0
1936,0.3886296859,0.0084721669,1,1,1,1,1,4.06933226443537E-110,1.09915123825956E-254,0,0
1946,0.3886823703,0.0084668857,1,1,1,1,1,2.5977245676628E-110,4.30601916198278E-255,0,0
1956,0.3885544279,0.0085815307,1,1,1,1,1,2.66123077779227E-107,3.61070825334487E-248,0,0
1966,0.3884320211,0.0084129999,1,1,1,1,1,2.07117986859348E-111,6.77451628056598E-258,0,0
1976,0.3882732133,0.0080823126,1,1,1,1,1,2.52182221673066E-120,6.38398587269795E-279,0,0
1986,0.3884311332,0.0082265329,1,1,1,1,1,2.05747168107585E-116,1.32161556487342E-269,0,0
1996,0.3892663379,0.0077342974,1,1,1,1,1,1.50248691388912E-132,1.91978963646113E-306,0,0
2006,0.3890024454,0.0078784688,1,1,1,1,1,1.77911914382204E-127,6.92633816708676E-295,0,0
