numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
122,0.1762297361,0.0137324438,1,1,1,1,1,0.9582702454,1.41964392235918E-008,4.97506806384037E-034,5.35023034472305E-038
123,0.1756309989,0.0157498294,1,1,1,1,1,0.939099107,7.85364225911059E-007,3.63096624233496E-026,3.52857356511122E-029
124,0.1765702115,0.016132025,1,1,1,1,1,0.9268016515,0.000001035,2.70359477066875E-025,3.49842582195529E-028
125,0.177832208,0.0165666569,1,1,1,1,1,0.9095675719,1.31281016472684E-006,2.01827297795765E-024,3.51076138401669E-027
126,0.176973793,0.0172721322,1,1,1,1,1,0.9087574156,4.16482754020019E-006,2.07721625983808E-022,6.15412843819638E-025
127,0.1780180365,0.018488527,1,1,1,1,1,0.8827706414,1.22255160073164E-005,5.0581875835879E-020,3.02838528678399E-022
128,0.1791098203,0.0202278695,1,1,1,1,1,0.8491377808,4.59703475299639E-005,3.12957098689511E-017,4.19898654785319E-019
129,0.1779594699,0.0198388199,1,1,1,1,1,0.8667114989,4.25361246953907E-005,1.26761451364808E-017,1.4790108992865E-019
130,0.1794671163,0.018947871,1,1,1,1,1,0.8607402667,1.37047112424061E-005,1.87903298237359E-019,1.37762634435237E-021
131,0.1788410402,0.0204835885,1,1,1,1,1,0.8491913434,0.000059304,8.41505122788555E-017,1.26279154475177E-018
132,0.1756606198,0.0153047561,1,1,1,1,1,0.9441180689,3.83461359343823E-007,1.32294597253417E-027,8.55608305455123E-031
133,0.1787702861,0.012655557,1,1,1,1,1,0.9532777565,2.42062362548434E-010,7.17830772314032E-041,1.31634016555373E-045
134,0.1754810134,0.0150583044,1,1,1,1,1,0.9482661849,2.68519811288565E-007,2.1500018633002E-028,1.10192587347795E-031
135,0.1741563721,0.0159435319,1,1,1,1,1,0.9474855491,1.65013749277719E-006,3.66838911964209E-025,4.45854631401072E-028
136,0.1726629988,0.0159658261,1,1,1,1,1,0.9565719019,2.66757183186441E-006,1.11937581487919E-024,1.46887958072083E-027
137,0.1751036681,0.0181930639,1,1,1,1,1,0.9144146574,1.82848020255396E-005,5.67924880966416E-020,3.14301933449908E-022
138,0.1761291242,0.0174250408,1,1,1,1,1,0.9146437398,6.24227970465E-006,7.57193490560292E-022,2.55040620897228E-024
139,0.1743608516,0.0196222013,1,1,1,1,1,0.9043324563,7.54364011799396E-005,2.73158047870258E-017,3.17036588855812E-019
140,0.1749745122,0.0193651125,1,1,1,1,1,0.9018729436,5.4055425698955E-005,8.03566149094037E-018,8.15871841699955E-020
141,0.1735967559,0.0206644441,1,1,1,1,1,0.8993248108,0.0001843596,1.21827648723064E-015,2.21824635533846E-017
142,0.1726823643,0.0199857844,1,1,1,1,1,0.9141643565,0.000138075,1.97795892370737E-016,2.80427333544115E-018
143,0.1717819453,0.0155597026,1,1,1,1,1,0.9651252748,1.98140175485016E-006,1.27267026909843E-025,1.22268976793598E-028
144,0.1730947865,0.0173508158,1,1,1,1,1,0.9395083905,1.26135699992567E-005,2.73246345274023E-021,9.68962872467002E-024
145,0.1714642892,0.0180001285,1,1,1,1,1,0.9435515812,3.59046628403802E-005,1.48022836162505E-019,8.19462600295358E-022
146,0.1706373176,0.015553285,1,1,1,1,1,0.9704787389,0.000002791,2.62707140009261E-025,2.63015194541606E-028
147,0.1709046582,0.015235076,1,1,1,1,1,0.9719179521,1.62746538951458E-006,2.24804823558979E-026,1.66654409770569E-029
148,0.1730457457,0.0159859058,1,1,1,1,1,0.9541142513,2.44579648641753E-006,9.98085176397405E-025,1.31190384996263E-027
149,0.1735442324,0.0180674446,1,1,1,1,1,0.9284410424,2.34522746785138E-005,7.02676941919323E-020,3.79477053373301E-022
150,0.1750111859,0.0170113814,1,1,1,1,1,0.9290763881,5.18118181388056E-006,1.50681073711795E-022,3.99549584166005E-025
151,0.1763503406,0.0179159751,1,1,1,1,1,0.9065878234,1.01493854073001E-005,8.08319040840046E-021,3.6673896345602E-023
152,0.1764070569,0.0181504675,1,1,1,1,1,0.903174354,1.2788512491077E-005,2.40498796516881E-020,1.24933252812576E-022
153,0.1767481669,0.0193889889,1,1,1,1,1,0.8847804956,3.77365908361268E-005,3.98068161215817E-018,3.90085551932227E-020
154,0.1737186469,0.0179198919,1,1,1,1,1,0.9287578513,1.94608954185254E-005,3.23605209436676E-020,1.59596580854258E-022
155,0.1691225206,0.0137134467,1,1,1,1,1,0.9878268718,2.32168059869679E-007,1.9802734872501E-031,3.02300160307345E-035
156,0.1704935846,0.0132402305,1,1,1,1,1,0.9870778169,5.07002179890887E-008,4.05493913933567E-034,3.03493699178781E-038
157,0.1679766843,0.0132819352,1,1,1,1,1,0.9920465117,1.54412319485408E-007,6.3506333896882E-033,5.81115960251947E-037
158,0.1678988607,0.0117472932,1,1,1,1,1,0.9968585649,3.73596466169931E-009,1.73155634180762E-041,1.21750418047739E-046
159,0.1668584845,0.0123795205,1,1,1,1,1,0.9962871463,3.31845784894247E-008,4.2914776783815E-037,1.04531608958646E-041
160,0.1658223862,0.0101346187,1,1,1,1,1,0.9996273693,4.157012742314E-011,1.19941243763002E-053,1.78671461082245E-060
161,0.1669796006,0.0091479584,1,1,1,1,1,0.9998466606,1.22325451488557E-013,2.64252376766165E-066,9.75515238515367E-075
162,0.165183288,0.0112455297,1,1,1,1,1,0.9990194105,3.38821715749338E-009,1.28218149946052E-043,3.80267572910738E-049
163,0.1640325527,0.0106617228,1,1,1,1,1,0.9996289206,0.000000001,1.30452068322445E-047,1.0289749211229E-053
164,0.1641211062,0.0103319818,1,1,1,1,1,0.9997422835,2.71612594592199E-010,1.27950387912036E-050,4.0399917291691E-057
165,0.1651611188,0.0119158406,1,1,1,1,1,0.9982707612,2.27000443190623E-008,4.62202163196523E-039,5.48496098100219E-044
166,0.1654329966,0.0128973039,1,1,1,1,1,0.9963207921,1.9539965203233E-007,9.51240860301417E-034,5.79218940984049E-038
167,0.1648346012,0.0124762825,1,1,1,1,1,0.9975881696,1.01467843348584E-007,1.14872939208006E-035,3.74864544269236E-040
168,0.1651039703,0.0132229506,1,1,1,1,1,0.9958430658,4.2492239999263E-007,4.47789485665055E-032,4.44155909333878E-036
169,0.1635504543,0.0121434,1,1,1,1,1,0.9986571456,8.32402676973557E-008,5.97898164700826E-037,1.20234928145844E-041
170,0.1638822726,0.0121154076,1,1,1,1,1,0.9985641131,6.71743990730479E-008,2.90518336612458E-037,5.43513974182127E-042
